fundType,companyName,fundName,registeredAt,expiredAt,settlementMonth,manager,support,purpose,industry,baseRate,totalAmount
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,10000000000
투자조합,로이투자파트너스,로이투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,10000000000
투자조합,에버그린투자파트너스,에버그린투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,더웰스인베스트먼트,더웰스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제1호,,,12,,모태펀드,,,,14000000000
투자조합,심본투자파트너스,심본투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,17500000000
투자조합,미래에셋벤처투자,미래에셋벤처투자 모태자조합 제7호,,,12,,모태펀드,,,,25000000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제6호,,,12,,모태펀드,,,,25200000000
투자조합,트랜스링크인베스트먼트,트랜스링크인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,18700000000
투자조합,제이엑스파트너스,제이엑스파트너스 모태자조합 제1호,,,12,,모태펀드,,,,12500000000
투자조합,코메스인베스트먼트,코메스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,14500000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제1호,,,12,,모태펀드,,,,12500000000
투자조합,케이런벤처스,케이런벤처스 모태자조합 제2호,,,12,,모태펀드,,,,15000000000
투자조합,디티앤인베스트먼트,디티앤인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,15000000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제10호,,,12,,모태펀드,,,,34000000000
투자조합,린드먼아시아인베스트먼트,린드먼아시아인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,40000000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,15000000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,15000000000
투자조합,지온인베스트먼트,지온인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,12000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제5호,,,12,,모태펀드,,,,42200000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,15600000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제2호,,,12,,모태펀드,,,,12000000000
투자조합,이수창업투자,이수창업투자 모태자조합 제6호,,,12,,모태펀드,,,,24000000000
투자조합,캐피탈원,캐피탈원 모태자조합 제4호,,,12,,모태펀드,,,,24000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,12000000000
투자조합,송현인베스트먼트,송현인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,시너지아이비투자,시너지아이비투자 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,에스브이인베스트먼트,에스브이인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,53000000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,에스엘인베스트먼트,에스엘인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,96000000000
투자조합,서울투자파트너스,서울투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,50000000000
투자조합,전남대학교기술지주회사,전남대학교기술지주회사 모태자조합 제1호,,,12,,모태펀드,,,,3850000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,부산지역대학연합기술지주,부산지역대학연합기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,6000000000
투자조합,연세대학교기술지주,연세대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,42000000000
투자조합,지유투자,지유투자 모태자조합 제1호,,,12,,모태펀드,,,,27300000000
투자조합,한국투자파트너스,한국투자파트너스 모태자조합 제12호,,,12,,모태펀드,,,,71000000000
투자조합,쏠레어파트너스,쏠레어파트너스 모태자조합 제1호,,,12,,모태펀드,,,,7000000000
투자조합,에쓰비인베스트먼트,에쓰비인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,13300000000
투자조합,일신창업투자,일신창업투자 모태자조합 제6호,,,12,,모태펀드,,,,15100000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,10320000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,25000000000
투자조합,에스제이투자파트너스,에스제이투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,27000000000
투자조합,케이넷투자파트너스,케이넷투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,50000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제1호,,,12,,모태펀드,,,,27500000000
투자조합,알바트로스인베스트먼트,알바트로스인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,29001000000
투자조합,에이치비인베스트먼트,에이치비인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,75000000000
투자조합,제이엑스파트너스,제이엑스파트너스 모태자조합 제2호,,,12,,모태펀드,,,,12500000000
투자조합,에이지인베스트먼트,에이지인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,30500000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제1호,,,12,,모태펀드,,,,16200000000
투자조합,현대기술투자,현대기술투자 모태자조합 제5호,,,12,,모태펀드,,,,60000000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제2호,,,12,,모태펀드,,,,15000000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,24500000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제6호,,,12,,모태펀드,,,,10000000000
투자조합,트랜스링크인베스트먼트,트랜스링크인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,35000000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제8호,,,12,,모태펀드,,,,25000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제6호,,,12,,모태펀드,,,,42500000000
투자조합,디에스씨인베스트먼트,디에스씨인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,50000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제13호,,,12,,모태펀드,,,,15000000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제3호,,,12,,모태펀드,,,,12500000000
투자조합,미래에셋벤처투자,미래에셋벤처투자 모태자조합 제8호,,,12,,모태펀드,,,,25000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,레오파트너스인베스트먼트,레오파트너스인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,15500000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제3호,,,12,,모태펀드,,,,10100000000
투자조합,스틱벤처스,스틱벤처스 모태자조합 제7호,,,12,,모태펀드,,,,108300000000
투자조합,에이티넘인베스트먼트,에이티넘인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,350000000000
투자조합,카카오벤처스,카카오벤처스 모태자조합 제4호,,,12,,모태펀드,,,,76000000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제11호,,,12,,모태펀드,,,,60000000000
투자조합,코오롱인베스트먼트,코오롱인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,67000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제7호,,,12,,모태펀드,,,,51000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,37100000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제7호,,,12,,모태펀드,,,,21000000000
투자조합,엘에스케이인베스트먼트,엘에스케이인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,에쓰비인베스트먼트,에쓰비인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,인터베스트,인터베스트 모태자조합 제8호,,,12,,모태펀드,,,,110000000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,티에스인베스트먼트,티에스인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,78000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,심본투자파트너스,심본투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,케이클라비스인베스트먼트,케이클라비스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,지온인베스트먼트,지온인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,20000000000
투자조합,에스제이투자파트너스,에스제이투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,37500000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,37500000000
투자조합,동문파트너즈,동문파트너즈 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,37500000000
투자조합,케이브릿지인베스트먼트,케이브릿지인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,13000000000
투자조합,라이트하우스컴바인인베스트,라이트하우스컴바인인베스트 모태자조합 제1호,,,12,,모태펀드,,,,12000000000
투자조합,시너지아이비투자,시너지아이비투자 모태자조합 제2호,,,12,,모태펀드,,,,18000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제3호,,,12,,모태펀드,,,,15000000000
투자조합,센트럴투자파트너스,센트럴투자파트너스 모태자조합 제3호,,,12,,모태펀드,,,,17000000000
투자조합,송현인베스트먼트,송현인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,93000000000
투자조합,레오파트너스인베스트먼트,레오파트너스인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,15100000000
투자조합,코리아에셋투자증권,코리아에셋투자증권 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제7호,,,12,,모태펀드,,,,60000000000
투자조합,엘비인베스트먼트,엘비인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,54000000000
투자조합,한국투자파트너스,한국투자파트너스 모태자조합 제13호,,,12,,모태펀드,,,,285000000000
투자조합,엘비인베스트먼트,엘비인베스트먼트 모태자조합 제14호,,,12,,모태펀드,,,,145600000000
투자조합,이수창업투자,이수창업투자 모태자조합 제7호,,,12,,모태펀드,,,,14000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제3호,,,12,,모태펀드,,,,40000000000
투자조합,캐피탈원,캐피탈원 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,컴퍼니케이파트너스,컴퍼니케이파트너스 모태자조합 제9호,,,12,,모태펀드,,,,33000000000
투자조합,마젤란기술투자,마젤란기술투자 모태자조합 제4호,,,12,,모태펀드,,,,15000000000
투자조합,씨케이디창업투자,씨케이디창업투자 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제2호,,,12,,모태펀드,,,,20710000000
투자조합,디티앤인베스트먼트,디티앤인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,58830000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,20000000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,32000000000
투자조합,코나인베스트먼트,코나인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,16600000000
투자조합,뮤렉스파트너스,뮤렉스파트너스 모태자조합 제1호,,,12,,모태펀드,,,,38700000000
투자조합,티에스인베스트먼트,티에스인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,141434000000
투자조합,메디치인베스트먼트,메디치인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,78500000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,136000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,10000000000
투자조합,플래티넘기술투자,플래티넘기술투자 모태자조합 제7호,,,12,,모태펀드,,,,62500000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제8호,,,12,,모태펀드,,,,73350000000
투자조합,인사이트에퀴티파트너스,인사이트에퀴티파트너스 모태자조합 제1호,,,12,,모태펀드,,,,21300000000
투자조합,코메스인베스트먼트,코메스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,인비저닝파트너스,인비저닝파트너스 모태자조합 제1호,,,12,,모태펀드,,,,20200000000
투자조합,디쓰리쥬빌리파트너스,디쓰리쥬빌리파트너스 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,어센도벤처스,어센도벤처스 모태자조합 제1호,,,12,,모태펀드,,,,23250000000
투자조합,델타인베스트먼트,델타인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,31000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제8호,,,12,,모태펀드,,,,30000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제14호,,,12,,모태펀드,,,,30100000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제9호,,,12,,모태펀드,,,,25000000000
투자조합,캐피탈원,캐피탈원 모태자조합 제6호,,,12,,모태펀드,,,,10010000000
투자조합,더웰스인베스트먼트,더웰스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,시너지아이비투자,시너지아이비투자 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,이수창업투자,이수창업투자 모태자조합 제8호,,,12,,모태펀드,,,,17000000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제9호,,,12,,모태펀드,,,,10800000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제2호,,,12,,모태펀드,,,,15000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,한양대학교기술지주회사,한양대학교기술지주회사 모태자조합 제1호,,,12,,모태펀드,,,,2740000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제1호,,,12,,모태펀드,,,,6750000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4000000000
투자조합,부산지역대학연합기술지주,부산지역대학연합기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4180000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,12500000000
투자조합,뉴레이크얼라이언스매니지먼트,뉴레이크얼라이언스매니지먼트 모태자조합 제2호,,,12,,모태펀드,,,,80000000000
투자조합,현대기술투자,현대기술투자 모태자조합 제6호,,,12,,모태펀드,,,,14000000000
투자조합,아이엠엠인베스트먼트,아이엠엠인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,113500000000
투자조합,프리미어파트너스,프리미어파트너스 모태자조합 제7호,,,12,,모태펀드,,,,63000000000
투자조합,한화투자증권,한화투자증권 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,미래에셋벤처투자,미래에셋벤처투자 모태자조합 제9호,,,12,,모태펀드,,,,20000000000
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,19500000000
투자조합,로이투자파트너스,로이투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,14500000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제9호,,,12,,모태펀드,,,,12500000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제6호,,,12,,모태펀드,,,,11800000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,40000000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,100000000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제12호,,,12,,모태펀드,,,,50000000000
투자조합,동문파트너즈,동문파트너즈 모태자조합 제4호,,,12,,모태펀드,,,,30000000000
투자조합,디에이밸류인베스트먼트,디에이밸류인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,원익투자파트너스,원익투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,40000000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제3호,,,12,,모태펀드,,,,10000000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제4호,,,12,,모태펀드,,,,10000000000
투자조합,에스제이투자파트너스,에스제이투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,18000000000
투자조합,비엔에이치인베스트먼트,비엔에이치인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,49500000000
투자조합,퀀텀벤처스코리아,퀀텀벤처스코리아 모태자조합 제1호,,,12,,모태펀드,,,,21300000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,제이엑스파트너스,제이엑스파트너스 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제20호,,,12,,모태펀드,,,,50600000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제21호,,,12,,모태펀드,,,,110000000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제4호,,,12,,모태펀드,,,,20000000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,20500000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제10호,,,12,,모태펀드,,,,35000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,40000000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,28000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제15호,,,12,,모태펀드,,,,17000000000
투자조합,전북지역대학연합기술지주,전북지역대학연합기술지주 모태자조합 제1호,,,12,,모태펀드,,,,12500000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,129000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제4호,,,12,,모태펀드,,,,10010000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,32500000000
투자조합,라구나인베스트먼트,라구나인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,14000000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제10호,,,12,,모태펀드,,,,22000000000
투자조합,인터베스트,인터베스트 모태자조합 제9호,,,12,,모태펀드,,,,158500000000
투자조합,아이디어브릿지자산운용,아이디어브릿지자산운용 모태자조합 제1호,,,12,,모태펀드,,,,14700000000
투자조합,케이그라운드벤처스,케이그라운드벤처스 모태자조합 제1호,,,12,,모태펀드,,,,17910000000
투자조합,데일리파트너스,데일리파트너스 모태자조합 제1호,,,12,,모태펀드,,,,24700000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제3호,,,12,,모태펀드,,,,19000000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제8호,,,12,,모태펀드,,,,20500000000
투자조합,씨케이디창업투자,씨케이디창업투자 모태자조합 제8호,,,12,,모태펀드,,,,23500000000
투자조합,이노폴리스파트너스,이노폴리스파트너스 모태자조합 제5호,,,12,,모태펀드,,,,25600000000
투자조합,서울투자파트너스,서울투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,34000000000
투자조합,트랜스링크인베스트먼트,트랜스링크인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,27250000000
투자조합,엘에스케이인베스트먼트,엘에스케이인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,45000000000
투자조합,메디톡스벤처투자,메디톡스벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,티인베스트먼트,티인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,스퀘어벤처스,스퀘어벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20510000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제2호,,,12,,모태펀드,,,,22000000000
투자조합,에이벤처스,에이벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,오픈워터인베스트먼트,오픈워터인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,동훈인베스트먼트,동훈인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,15000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제7호,,,12,,모태펀드,,,,126500000000
투자조합,린드먼아시아인베스트먼트,린드먼아시아인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,50100000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,53000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,50000000000
투자조합,에이치비인베스트먼트,에이치비인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,40000000000
투자조합,코리아에셋투자증권,코리아에셋투자증권 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,25000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,15000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제16호,,,12,,모태펀드,,,,15000000000
투자조합,디쓰리쥬빌리파트너스,디쓰리쥬빌리파트너스 모태자조합 제2호,,,12,,모태펀드,,,,30850000000
투자조합,비하이인베스트먼트,비하이인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,22000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제4호,,,12,,모태펀드,,,,100000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제2호,,,12,,모태펀드,,,,60000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,50530000000
투자조합,얼머스인베스트먼트,얼머스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제4호,,,12,,모태펀드,,,,23000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,15000000000
투자조합,피앤아이인베스트먼트,피앤아이인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,10800000000
투자조합,일신창업투자,일신창업투자 모태자조합 제7호,,,12,,모태펀드,,,,22000000000
투자조합,마이다스동아인베스트먼트,마이다스동아인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,11500000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,20005000000
투자조합,에스투엘파트너스,에스투엘파트너스 모태자조합 제1호,,,12,,모태펀드,,,,11000000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제3호,,,12,,모태펀드,,,,13000000000
투자조합,아이엠투자파트너스,아이엠투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,15000000000
투자조합,캐피탈원,캐피탈원 모태자조합 제7호,,,12,,모태펀드,,,,14500000000
투자조합,에스비브이에이,에스비브이에이 모태자조합 제7호,,,12,,모태펀드,,,,341020000000
투자조합,연세대학교기술지주,연세대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,3500000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제1호,,,12,,모태펀드,,,,5050000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4200000000
투자조합,에트리홀딩스,에트리홀딩스 모태자조합 제1호,,,12,,모태펀드,,,,9000000000
투자조합,한국과학기술지주,한국과학기술지주 모태자조합 제1호,,,12,,모태펀드,,,,11300000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제3호,,,12,,모태펀드,,,,9000000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,케이제이앤투자파트너스,케이제이앤투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제11호,,,12,,모태펀드,,,,19000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,15000000000
투자조합,엔벤처스,엔벤처스 모태자조합 제1호,,,12,,모태펀드,,,,27500000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제10호,,,12,,모태펀드,,,,30000000000
투자조합,쏠레어파트너스,쏠레어파트너스 모태자조합 제2호,,,12,,모태펀드,,,,19300000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제14호,,,12,,모태펀드,,,,15000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,피앤피인베스트먼트,피앤피인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제2호,,,12,,모태펀드,,,,7000000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4300000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제1호,,,12,,모태펀드,,,,2000000000
